fiscal_year,Query_Run_Date,Customer,popStatecode,StartYearObligatedAmount,StartYearbaseandexercisedoptionsvalue,StartYearMaxOfbaseandalloptions,CountOfPIID,CountofModnumber,SumOfobligatedAmount,SumOfnumberOfActions
2007,35:17.9,Defense,WI,$250 thousand - <$1 million,$250 thousand - <$1 million,$1 - <$5 million,4,4,2174754.7,3245
2001,35:17.9,Defense,WI,Less than $250 thousand,Zero value,Zero value,1670,1805,108936792,1831
2011,35:17.9,Defense,WI,$1 - <$5 million,Deobligation,Deobligation,1,4,1485739.12,4
2011,35:17.9,Defense,WI,$1 - <$5 million,Zero value,Zero value,2,7,2721066.5,7
2007,35:17.9,Defense,WI,$1 - <$5 million,$5 - <$25 million,$25 - <$100 million,1,3,2610818,3
2010,35:17.9,Defense,WI,$1 - <$5 million,$1 - <$5 million,$5 - <$25 million,1,4,1564582.62,4
2010,35:17.9,Defense,WI,$1 - <$5 million,Zero value,Zero value,5,19,8418566.98,22
2010,35:17.9,Defense,WI,$250 thousand - <$1 million,Less than $250 thousand,Deobligation,1,4,253144.23,4
2013,35:17.9,Defense,WI,Zero value,$5 - <$25 million,$5 - <$25 million,2,4,0,4
2009,35:17.9,Defense,WI,$1 - <$5 million,$1 - <$5 million,$5 - <$25 million,3,6,10374467,6
2005,35:17.9,Defense,WI,Less than $250 thousand,Less than $250 thousand,Zero value,1,2,225356,2
2009,35:17.9,Defense,WI,Less than $250 thousand,$100 - <$500 million,Greater than $500 million,1,1,116877,1
2007,35:17.9,Defense,WI,$250 thousand - <$1 million,$1 - <$5 million,$5 - <$25 million,1,1,957857.14,2039
2007,35:17.9,Defense,WI,Zero value,Less than $250 thousand,$250 thousand - <$1 million,1,1,0,1
2009,35:17.9,Defense,WI,Deobligation,Zero value,Zero value,54,86,-9015375.87,86
2013,35:17.9,Defense,WI,$1 - <$5 million,Zero value,Zero value,4,15,7225237.125,15
2013,35:17.9,Defense,WI,Zero value,Zero value,Zero value,506,722,0,723
2002,35:17.9,Defense,WI,Zero value,Zero value,$5 - <$25 million,7,7,0,7
2005,35:17.9,Defense,WI,Less than $250 thousand,Less than $250 thousand,Less than $250 thousand,103,109,1142326.76,109
2004,35:17.9,Defense,WI,$5 - <$25 million,$1 - <$5 million,$1 - <$5 million,1,11,17617148,11
2008,35:17.9,Defense,WI,Less than $250 thousand,Deobligation,Deobligation,23,44,822875.91,44
2008,35:17.9,Defense,WI,Greater than $500 million,Greater than $500 million,Greater than $500 million,1,51,781460756.5,52
2009,35:17.9,Defense,WI,$250 thousand - <$1 million,Deobligation,Deobligation,1,7,331208.7,7
2012,35:17.9,Defense,WI,Deobligation,Deobligation,Deobligation,779,936,-80335098.23,937
2007,35:17.9,Defense,WI,Deobligation,Zero value,Zero value,178,211,-5314317.25,211
2006,35:17.9,Defense,WI,Deobligation,Zero value,Zero value,219,295,-15308844.04,303
2006,35:17.9,Defense,WI,Zero value,Less than $250 thousand,$250 thousand - <$1 million,1,1,0,1
2008,35:17.9,Defense,WI,Zero value,Deobligation,Deobligation,6,8,0,8
2011,35:17.9,Defense,WI,Zero value,$250 thousand - <$1 million,$250 thousand - <$1 million,1,1,0,1
2013,35:17.9,Defense,WI,$1 - <$5 million,$1 - <$5 million,Zero value,2,4,3172126.875,4
2008,35:17.9,Defense,WI,$5 - <$25 million,Zero value,Zero value,5,43,50620103.3,65
2013,35:17.9,Defense,WI,$250 thousand - <$1 million,$250 thousand - <$1 million,Less than $250 thousand,2,4,806988.2188,4
2010,35:17.9,Defense,WI,$5 - <$25 million,Zero value,Zero value,2,17,15228565.9,17
2010,35:17.9,Defense,WI,Less than $250 thousand,$250 thousand - <$1 million,$1 - <$5 million,2,3,472003,3
2003,35:17.9,Defense,WI,Zero value,Zero value,Zero value,26,50,0,50
2006,35:17.9,Defense,WI,Deobligation,Deobligation,Deobligation,5,5,-19737,5
2006,35:17.9,Defense,WI,$25 - <$100 million,$100 - <$500 million,Zero value,1,24,32727597.2,24
2013,35:17.9,Defense,WI,$5 - <$25 million,$5 - <$25 million,$25 - <$100 million,1,1,9208698,1
2013,35:17.9,Defense,WI,Less than $250 thousand,Zero value,Less than $250 thousand,1,6,17340.74,6
2005,35:17.9,Defense,WI,Zero value,$250 thousand - <$1 million,$250 thousand - <$1 million,2,2,0,2
2013,35:17.9,Defense,WI,$5 - <$25 million,$5 - <$25 million,Deobligation,1,7,6859695.188,7
2004,35:17.9,Defense,WI,Less than $250 thousand,$250 thousand - <$1 million,$1 - <$5 million,1,1,203070,1
2011,35:17.9,Defense,WI,Less than $250 thousand,Less than $250 thousand,Zero value,74,102,2469760.13,102
2007,35:17.9,Defense,WI,Less than $250 thousand,Less than $250 thousand,$5 - <$25 million,42,43,1932038.48,4275
2009,35:17.9,Defense,WI,$5 - <$25 million,$5 - <$25 million,$250 thousand - <$1 million,2,27,19461473.01,27
2003,35:17.9,Defense,WI,$1 - <$5 million,Zero value,Zero value,111,211,248364120,348
2009,35:17.9,Defense,WI,$25 - <$100 million,$25 - <$100 million,$25 - <$100 million,10,38,396742868.6,38
2002,35:17.9,Defense,WI,Less than $250 thousand,Zero value,Zero value,2607,2803,144791250,2838
2001,35:17.9,Defense,WI,Zero value,Zero value,Zero value,4,8,0,8
2003,35:17.9,Defense,WI,Less than $250 thousand,Zero value,Zero value,3887,4426,171035918.2,4511
2011,35:17.9,Defense,WI,$250 thousand - <$1 million,Less than $250 thousand,Less than $250 thousand,1,3,824462.46,3
2013,35:17.9,Defense,WI,$5 - <$25 million,$5 - <$25 million,$5 - <$25 million,28,85,295701822.5,86
2013,35:17.9,Defense,WI,$1 - <$5 million,$1 - <$5 million,Deobligation,1,5,1831065.445,5
2008,35:17.9,Defense,WI,$25 - <$100 million,$25 - <$100 million,$25 - <$100 million,6,19,256060272.2,20
2010,35:17.9,Defense,WI,$250 thousand - <$1 million,$250 thousand - <$1 million,$1 - <$5 million,6,10,4202097.45,10
2011,35:17.9,Defense,WI,Zero value,Zero value,Less than $250 thousand,3,7,0,7
2002,35:17.9,Defense,WI,$25 - <$100 million,Zero value,Zero value,1,1,30300000,1
2011,35:17.9,Defense,WI,Deobligation,Deobligation,Less than $250 thousand,1,4,-21071.34,4
2008,35:17.9,Defense,WI,$5 - <$25 million,$5 - <$25 million,Zero value,1,5,12298278,5
2009,35:17.9,Defense,WI,$100 - <$500 million,$100 - <$500 million,$100 - <$500 million,5,31,1310780150,31
2006,35:17.9,Defense,WI,Zero value,$5 - <$25 million,$5 - <$25 million,1,1,0,1
2010,35:17.9,Defense,WI,Deobligation,Deobligation,Deobligation,392,519,-22808876.1,522
2006,35:17.9,Defense,WI,Less than $250 thousand,Less than $250 thousand,Less than $250 thousand,1260,1520,37230375.84,1651
2011,35:17.9,Defense,WI,$5 - <$25 million,$5 - <$25 million,$25 - <$100 million,1,5,24412293,5
2011,35:17.9,Defense,WI,Less than $250 thousand,Less than $250 thousand,$5 - <$25 million,1,1,22803.13,1
2010,35:17.9,Defense,WI,$1 - <$5 million,$1 - <$5 million,$1 - <$5 million,192,446,447916401.7,22304
2011,35:17.9,Defense,WI,Less than $250 thousand,Less than $250 thousand,$1 - <$5 million,3,9,635277.06,9
2007,35:17.9,Defense,WI,$250 thousand - <$1 million,$250 thousand - <$1 million,$5 - <$25 million,13,13,6899521.12,8340
2010,35:17.9,Defense,WI,Deobligation,Less than $250 thousand,Less than $250 thousand,1,4,-796,4
2011,35:17.9,Defense,WI,Zero value,$1 - <$5 million,$1 - <$5 million,1,3,0,3
2010,35:17.9,Defense,WI,Zero value,Zero value,Zero value,447,650,0,650
2012,35:17.9,Defense,WI,Zero value,Zero value,Zero value,566,757,0,757
2009,35:17.9,Defense,WI,$5 - <$25 million,$5 - <$25 million,Deobligation,2,19,21950056.86,19
2008,35:17.9,Defense,WI,Zero value,Zero value,$250 thousand - <$1 million,1,2,0,2
2007,35:17.9,Defense,WI,Zero value,$5 - <$25 million,$5 - <$25 million,1,1,0,1
2011,35:17.9,Defense,WI,$250 thousand - <$1 million,$1 - <$5 million,$1 - <$5 million,2,4,1595155.5,4
2004,35:17.9,Defense,WI,$1 - <$5 million,Zero value,Zero value,125,190,282955126,509
2012,35:17.9,Defense,WI,Less than $250 thousand,Less than $250 thousand,Zero value,73,125,2045992.91,125
2009,35:17.9,Defense,WI,Zero value,Deobligation,Deobligation,6,9,0,9
2006,35:17.9,Defense,WI,Zero value,Zero value,Zero value,144,242,0,242
2006,35:17.9,Defense,WI,Zero value,$250 thousand - <$1 million,$250 thousand - <$1 million,1,2,0,2
2012,35:17.9,Defense,WI,$100 - <$500 million,$100 - <$500 million,$100 - <$500 million,3,35,678441974.6,36
2008,35:17.9,Defense,WI,Zero value,Zero value,Zero value,440,612,0,612
2007,35:17.9,Defense,WI,Deobligation,Deobligation,Deobligation,73,102,-1482234.74,105
2006,35:17.9,Defense,WI,Zero value,Deobligation,Deobligation,1,2,0,2
2007,35:17.9,Defense,WI,Less than $250 thousand,$5 - <$25 million,$5 - <$25 million,3,3,52034,95
2008,35:17.9,Defense,WI,$1 - <$5 million,Zero value,Zero value,4,14,9036443.39,14
2012,35:17.9,Defense,WI,$250 thousand - <$1 million,$250 thousand - <$1 million,$250 thousand - <$1 million,462,704,215900089,12979
2007,35:17.9,Defense,WI,Less than $250 thousand,Zero value,Zero value,203,389,6218484.37,389
2011,35:17.9,Defense,WI,Less than $250 thousand,$1 - <$5 million,$1 - <$5 million,2,3,139018,3
2003,35:17.9,Defense,WI,Zero value,Zero value,$1 - <$5 million,18,18,0,18
2008,35:17.9,Defense,WI,$100 - <$500 million,$100 - <$500 million,$100 - <$500 million,2,15,328258855.1,15
2008,35:17.9,Defense,WI,Zero value,$1 - <$5 million,$1 - <$5 million,1,3,0,3
2010,35:17.9,Defense,WI,Zero value,Deobligation,Deobligation,1,1,0,1
2012,35:17.9,Defense,WI,Zero value,$5 - <$25 million,$5 - <$25 million,3,3,0,3
2012,35:17.9,Defense,WI,Less than $250 thousand,Less than $250 thousand,Less than $250 thousand,8150,9669,227424556.3,20964
2009,35:17.9,Defense,WI,$1 - <$5 million,Zero value,Zero value,4,14,10206774.58,14
2001,35:17.9,Defense,WI,$1 - <$5 million,Zero value,Zero value,72,130,162691608,209
2009,35:17.9,Defense,WI,$250 thousand - <$1 million,$250 thousand - <$1 million,Less than $250 thousand,3,26,1549836.7,26
2012,35:17.9,Defense,WI,Deobligation,Zero value,Zero value,44,53,-2936842.65,53
2012,35:17.9,Defense,WI,$1 - <$5 million,Zero value,Zero value,2,2,2262995,2
2009,35:17.9,Defense,WI,Less than $250 thousand,Zero value,Zero value,71,126,2573739.99,156
2012,35:17.9,Defense,WI,$25 - <$100 million,$25 - <$100 million,$25 - <$100 million,10,70,516333974,74
2002,35:17.9,Defense,WI,$1 - <$5 million,Zero value,Zero value,70,136,159688355,242
