"ContractingOfficeID","pNoEffComp","pEffComp","pPlatEnC","pPlatFnC","pPlatOther","pPlatLand","pPlatWnA","pPaltMnS","pPlatAir","pPlatVessel","pProducts","pServices","pRnD","pPscEnC","pPscOther","pPscFuels","pPscICT","pPscFRSnC","pPscPAMS","pPscERS","pPscEngines","pPscLnM","pPscMED","pPscMnS","pPscAir","pPscLand","pPscRnD","pPscShips","pPscCloth","pPriceFixed","pPriceTime","pPriceCost","pPriceOther","pFeeNone","pFeeRedermination","pFeeEPA","pFeeFixed","pFeeAward","pFeeIncentive","pFeeEffort","pIDV","pAward","pVehFSS","pVehSAC","pVehBPA","pVehPur","pVehDef","pVehMAC","pVehOIDV","pNoComp1Source","pCompNo Comp. (Unlabeled)","pComp1Offer","pComp2Offers","pComp3or4Offers","pComp5pOffers","pNoCompOther","pNoCompFollowOn","wavOffers","avOffers","lwavOffers","lavOffers","TotalValue","TotalCount","avSize","lavSize","MaxAnnualValue","ExcludeLow","ExcludeHigh"
"SPM8E3",0.22995998043059,0.77004001956941,2.4347801626973e-05,0.777135115009613,0.211594180651667,0,0,0,0,0.0112463565370938,1,0,0,2.4347801626973e-05,0.978533425101547,0.0101958705597326,0,0,0,0,0,0,0,0,0,0,0,0.0112463565370938,0,1,0,0,0,0.993213145657249,0,0.00678685434275119,0,0,0,0,0.049547509591034,0.950452490408966,0,0.049547509591034,0,0.865398643987791,0.0850538464211753,0,0,0.0372732834422457,0,0.256259828477353,0.166217264083412,0.186315040031725,0.338344839890386,0.0155897440748782,0,4.16294998765604,10.1409395973154,1.43898022007199,2.17431925681069,196833745.023295,6508,30244.8901387976,0.050553455238254,56787701.5755329,FALSE,FALSE
"SPM8E4",0.210964531385841,0.789035468614159,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.217493308909111,0.180348716723223,0.242208613492935,0.359949360874731,0,0,4.07132533337573,6.13636363636364,1.45781940466151,1.82011682746918,3278188.10450503,168,19513.0244315776,0.24265156633631,1752168.7261868,TRUE,TRUE
"SPM8E5",0.296689445945198,0.703310554054802,0.000796677687788293,0.132829215691203,0.865351530180986,0.000854444194970929,0,0,0.000133684323103775,3.44479219485314e-05,1,0,0,0.000796677687788293,0.986629904468067,0.011550841404122,0,0,0,0,0,0,0,0,0.000133684323103775,0.000854444194970929,0,3.44479219485314e-05,0,1,0,0,0,0.896117419422376,0,0.103882580577624,0,0,0,0,0.108768972676968,0.891231027323032,0,0.108768972676968,0,0.880556561119105,0.0106744662039266,0,0,0.0345626087807272,0,0.199815013588567,0.109402362899911,0.221960040600832,0.371162343007868,0.0630976311220951,0,4.25570616395117,8.12173913043478,1.49818244681864,2.01994623036729,144955013.897026,8148,17790.2569829438,0.0222068256992874,24709830.5084746,FALSE,TRUE
"SPM8E6",0.446073539211285,0.553926460788715,0.000821732315075812,0.929704279774118,0.0674761349313859,7.8214956598962e-06,0,0,1.08183480111295e-05,0.00197921313574899,1,0,0,0.000821732315075812,0.997164534689053,1.0840051235999e-05,0,0,0,0,0,0,0,0,1.08183480111295e-05,7.8214956598962e-06,0,0.00197921313574899,5.0399652152038e-06,1,0,0,0,0.979779573796763,0,0.020220426203237,0,0,0,0,0.0836906641216791,0.916309335878321,0,0.0520234551080617,0,0.898790553533264,0.0175187823450573,0.0316672090136174,0,0.0143141807256412,0,0.11639292888815,0.151433694910074,0.151707697188455,0.556078853900591,0.0100726443870891,0,5.29073104099874,9.85460992907801,1.69004213005853,2.15596545342564,663014777.121919,8888,74596.6220884248,0.0434174453925434,196134528.209243,FALSE,FALSE
"SPM8E7",0.325391873645493,0.674608126354507,0.958175031098732,0.010749036103827,0.030971674669343,0,0,0,0,0.000104258128097754,1,0,0,0.958175031098732,0.0417207107731699,0,0,0,0,0,0,0,0,0,0,0,0,0.000104258128097754,0,1,0,0,0,1,0,0,0,0,0,0,0.0861607505224016,0.913839249477598,0,0.0861607505224016,0,0.911139477609491,0.00269977186810707,0,0,0.0681316128912009,0,0.240207533379086,0.169430817862101,0.245962870850985,0.265296516998579,0.0109706480180473,0,3.82658286661468,8.24102564102564,1.39152106348399,2.03471407892311,74444269.837166,2940,25321.1802167231,0.0505783816520234,14074220.4098445,FALSE,TRUE
"SPM8E8",0.402466106743963,0.597533893256037,0.459883582307431,0.475184722767049,0.0641131829014133,0,0,0,0.000411639525159308,0.000406872498947392,1,0,0,0.459883582307431,0.538585526056263,0.000209699672004447,0,0,0,0,0,0,0,0,0.000411639525159308,0,0,0.000406872498947392,0.00050267994019465,1,0,0,0,1,0,0,0,0,0,0,0.039289176987181,0.960710823012819,0,0.039289176987181,0,0.920126794291624,0.0405840287211953,0,0,0.0927765901080525,0,0.244995103978938,0.146128558670969,0.205517180064295,0.256453861581799,0.054128705595947,0,4.17372591783834,10.5574912891986,1.42053336147689,2.2355172652439,151864743.899744,6135,24753.8294865109,0.03908266088386,32240035.9187339,FALSE,TRUE
"SPM8E9",0.342557471458579,0.657442528541421,0.0903332059182059,0.588641666771432,0.295023620539219,0.00152834177809706,0,0,0.0166278544038184,0.00784531058922717,1,0,0,0.0903332059182059,0.880666778687364,0.00299850862328732,0,0,0,0,0,0,0,0,0.0166278544038184,0.00152834177809706,0,0.00784531058922717,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.997145282419835,0.00285471758016445,0,0,0.13356857954311,0,0.154785279325411,0.166633502907146,0.191371248404361,0.300403617819758,0.0532377720002133,0,4.61081981270137,11.6589861751152,1.51789964027844,2.30801320506131,95756397.2362454,5983,16004.746320616,0.0225920273029554,28676849.2407809,FALSE,TRUE
"SPM8EB",0.482859028418173,0.517140971581827,0.000613498865894907,0.943512702048786,0.0406768861939321,0,0,0,1.68991012348435e-05,0.0151800137901518,1,0,0,0.000613498865894907,0.958078652090118,0.0261109361526006,0,0,0,0,0,0,0,0,1.68991012348435e-05,0,0,0.0151800137901518,0,1,0,0,0,0.999980269208087,0,0,0,0,1.97307919126309e-05,0,0.00335442752115268,0.996645572478847,0,0.00335442752115268,0,0.962176832838255,0.0344687396405923,0,0,0.0856971218368805,0,0.372984674886692,0.127523295570261,0.164207808667947,0.228018398285306,0.0215687007529128,0,3.47204333592731,10.4724409448819,1.27508850470388,2.24555195375516,173270929.006717,6594,26277.0592973487,0.0341424810497686,33224736.093282,FALSE,TRUE
"SPM8EC",0.360490749462876,0.639509250537124,0.00608930536802166,0.953566744106312,0.00881970456290031,0.000373048986521172,0,0,0.0305736764994606,0.000577520476784608,1,0,0,0.0057203192964061,0.962386448669212,0,0,0,0,0,0.000368986071615553,0,0,0,0.0305736764994606,0.000373048986521172,0,0.000577520476784608,0,1,0,0,0,0.987062111137788,0,0.0129378888622116,0,0,0,0,0.593752080116068,0.406247919883932,0,0.593752080116068,0,0.305866018949902,0.10038190093403,0,0,0.161690391702084,0,0.18819247245763,0.249524341563424,0.078909766449784,0.317363962785349,0.0043190650417286,0,4.46367002930165,8.55737704918033,1.40586073658068,2.02090353158382,149582808.199398,1396,107151.008738824,0.196792118284918,96729885.6273605,FALSE,FALSE
"SPM8ED",0.630365238389213,0.369634761610787,0.00732043661842737,0.22659993256311,0.744267727197842,0.000170676971817591,0.000487160280312197,0,0.0203272714803289,0.000826794888162063,1,0,0,0.00732043661842737,0.9681245112762,0,0,0,0,0,0,0.000487160280312197,0,0,0.0202232058074089,0.000274742644737552,0,0.000826794888162063,0.00274314848475178,1,0,0,0,0.620695506599287,0,0.379304493400713,0,0,0,0,0.42390574638836,0.57609425361164,0,0.416234140663492,0,0.483565065411226,0.0925291882004141,0.00767160572486787,0,0.411645756732172,2.53509481280297e-05,0.213513002175808,0.157056946651766,0.106835035314376,0.0836124356247925,0.0273114725529578,0,2.70343794225034,8.97071129707113,1.16426796524178,2.04529225431877,608950735.719313,11550,52723.0074215856,0.0333136396727746,141131716.409927,FALSE,FALSE
"SPM8EE",0.284300403532129,0.715699596467871,0.00310592553827637,0.941888677239254,0.0119084751163236,0.00539504549347666,0,0,3.86966705576589e-05,0.0376631799421117,1,0,0,0.00310592553827637,0.953797152355578,0,0,0,0,0,0,0,0,0,3.86966705576589e-05,0.00539504549347666,0,0.0376631799421117,0,1,0,0,0,0.983656541656609,0,0.0163434583433907,0,0,0,0,0.104193398537074,0.895806601462926,0,0.104193398537074,0,0.826443668047789,0.0693629334151371,0,0,0.090772831969536,0,0.138975372347222,0.152170740245441,0.207781686188884,0.355503744126454,0.0547956251224637,0,4.78225492777318,9.92203389830508,1.56925785272384,2.15669667988117,157442880.641755,5203,30260.0193430242,0.0536694224090062,27527091.5757449,FALSE,TRUE
"SPM8EF",0.400912433273787,0.599087566726213,0.00114557645081232,0.512758362171378,0.00820312485270809,0.00780118642561902,0,0,0.441532788787659,0.028558961311824,1,0,0,0.00114557645081232,0.520560764870475,0,0,0,0,0,0,0,0,0.00040072215361079,0.441532788787659,0.00780118642561902,0,0.028558961311824,0,1,0,0,0,0.998625704442589,0,0.00137429555741091,0,0,0,0,0.0902652259371452,0.909734774062855,0,0.0902652259371452,0,0.885190645454853,0.0245441286080016,0,0,0.0513009899509143,0,0.329477450735424,0.13974914200285,0.142293307298137,0.318135427509334,0.0190436825033407,0,4.57779036441247,13.3463855421687,1.42273697482713,2.38911762160516,184390417.987836,6349,29042.4347122124,0.0393798671770064,37860989.5378691,FALSE,TRUE
"SPM8EG",0.047491062901373,0.952508937098627,0.0229183673607924,0.958928302642414,0.0162449421393328,0,0,0,0.000139387110155342,0.00176900074730513,1,0,0,0.0229183673607924,0.969650420304899,0.000563828410719255,0,0,0,0,0,0,0,0,0.000139387110155342,0,0,0.00176900074730513,0.00495899606612861,1,0,0,0,0.288820319279095,0,0.711179680720905,0,0,0,0,0.977522098673802,0.0224779013261982,0,0.977522098673802,0,0.0175260258932062,0.00495187543299203,0,0,0.00373039966508076,0,0.0314145469806198,0.268784150741002,0.147757259255732,0.538488276571821,0.00982536678574404,0,7.95471019922391,7.22,1.95333267078291,1.85482323859795,268884726.40039,3915,68680.6453129988,0.0805567620587084,85000765.2011125,FALSE,FALSE
"SPM8EH",0.299784905559837,0.700215094440163,0.000958413095402583,0.829678211359578,0.00157960637459443,0.000243149775131833,0,0,0,0.167540619395293,1,0,0,0.000958413095402583,0.831206247202305,0,0,0,0,0,0,0,0,0,0,0.000243149775131833,0,0.167540619395293,5.15705318671756e-05,1,0,0,0,0.992911494981643,0,0.00708850501835734,0,0,0,0,0.0684140207645015,0.931585979235499,0,0.0684140207645015,0,0.867828991594476,0.0637569876410224,0,0,0.0692161645689964,0,0.172401716442376,0.17604288443537,0.245906049884042,0.278976363686889,0.0574568209823271,0,4.17962737516573,8.32684824902724,1.46250851705083,2.00079456719836,131543960.712791,4436,29653.7332535597,0.056950342187423,27790573.7527115,FALSE,TRUE
"SPM8EJ",0.0134469436867351,0.986553056313265,0.00201466024896313,0.0624661124036971,1.15636995977302e-05,0,0,0,0,0.935507663647742,1,0,0,0.00201466024896313,0.0624689588483371,0,0,0,0,0,0,0,0,0,0,0,0,0.935507663647742,8.71725495775603e-06,1,0,0,0,0.999791307531475,0,0.000208692468525211,0,0,0,0,0.972391350845517,0.0276086491544827,0,0.972391350845517,0,0.0250694538052121,0.0025391953492706,0,0,0.00592438065277687,0,0.00498250010418917,0.00445332273836822,0.00415549122100161,0.977944123218664,0.00254018206499983,0,13.7896728886011,7.77956989247312,2.68149119750823,1.96675898780617,2049539140.66729,10460,195940.644423259,0.0418975771364071,782280145.583298,FALSE,FALSE
"SPM8EN",0.397622743279258,0.602377256720742,0.571827547271262,0.368142037445528,0.0591984821086853,0,0,0,0.000831933174524918,0,1,0,0,0.571827547271262,0.427340519554213,0,0,0,0,0,0,0,0,0,0.000831933174524918,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0017722036632619,0.998227796336738,0,0.0017722036632619,0,0.91167667723119,0.0865511191055477,0,0,0.0765610376960749,0,0.235945369400825,0.228209332885947,0.143164531356482,0.231784172584065,0.0843355560766057,0,3.94068010332226,10.294930875576,1.36847989708449,2.18869469811707,91252165.7009691,4201,21721.5343253914,0.0597038612501329,20761882.1542581,FALSE,TRUE
"SPM8EP",0.404546219325194,0.595453780674807,0.0182908443813172,0.888465762567245,0.0932433930514377,0,0,0,0,0,1,0,0,0.0182908443813172,0.981709155618683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.413512150366264,0.0608358872884996,0.177411625734671,0.348240336610565,0,0,6.27218956575054,7.08333333333333,1.57516175549692,1.72911287897573,2746325.73298753,73,37620.900451884,0.841694218137087,1320847.16301102,TRUE,TRUE
"SPM8EQ",0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.187824036585417,0.812175963414583,0.187824036585417,0,0,0.812175963414583,0,0,0,0,0,0,0.812175963414583,0.187824036585417,0,0,0,2.18782403658542,2.5,1.15264589676926,1.242453324894,76102.9678827941,2,38051.483941397,10.2997416164818,61809.0012589173,TRUE,TRUE
"SPM8ES",0.139823279442632,0.860176720557368,0,0.305546796938323,0.690561955045664,0.00329949309554888,0,0,0,0.000591754920464255,1,0,0,0,0.990446707916953,0.00566204406703359,0,0,0,0,0,0,0,0,0,0.00329949309554888,0,0.000591754920464255,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.927425399671078,0.0725746003289218,0,0,0.000391915178498146,0,0.120066376429506,0.119924575747512,0.23635241054575,0.510662982235879,0.0126017398628546,0,5.43689295007554,10.3947368421053,1.68980690657835,2.15738414326618,24623546.7228884,931,26448.4927206106,0.0732902050154716,16995180.0535475,FALSE,TRUE
"SPM8EU",0.0150706082601556,0.984929391739845,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0151700262260252,0.000699695181898554,0.0805156638754531,0.903614614716623,0,0,7.74964418004413,8.1304347826087,2.09111452910975,2.08843021235484,31185369.9575911,188,165879.627433995,0.40121704381743,23777816.115745,FALSE,TRUE
"SPM900",0.6204605243659,0.3795394756341,0.680847938243184,0.202912723123772,0.0178507999350039,0.051957978317219,0.0213214950553078,0.0094213270386074,0.0156877382869054,0,1,0,0,0.666779889632167,0.220763523058776,0,0,0,0,0,0.0284247862387126,0.0213214950553078,0,0.0094213270386074,0.0155614232648166,0.0377275557116126,0,0,0,1,0,0,0,0.976610148024731,0,0.0233898519752694,0,0,0,0,1,0,0,0.996654110471528,0,0,0,0.00334588952847177,0,0.255751811424253,0,0.3639920279808,0.345978281192312,0.0228351541174824,0.0107260403243062,0.000716684960846562,0,1.70211444031235,4.375,0.930479589339917,1.46742624894554,28089275.2967254,777,36150.9334578191,0.225957958904657,11714336.0646537,FALSE,TRUE
"SPM905",0.0536286382511761,0.946371361748824,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0200905843258354,0.77996272943885,0.153264766525667,0.0131438657843076,0.0335380539253407,0,2.22946414950661,2.53333333333333,1.15658295491772,1.21640658395017,967773.559535943,89,10873.860219505,0.547661627710329,524321.281662698,TRUE,TRUE
"SPM920",0.74844299888921,0.25155700111079,0.946375511863232,0.00533254632838418,0,0.00303212490327732,0.0121868720755005,0.0330729448296056,0,0,1,0,0,0.946375511863232,0.00533254632838418,0,0,0,0,0,0,0.0121868720755005,0,0.0330729448296056,0,0.00303212490327732,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.993408050038219,0,0,0,0.00659194996178144,0,0.723017911523268,0,0.00573373516802708,0.233702392373697,0.016382256403277,0.00147235233381622,0.0196913521979145,0,2.08503664107574,2.6,1.11737483494016,1.24104478104567,25512329.8524687,200,127561.649262344,0.629149005811054,13958659.6063329,FALSE,TRUE
"SPM930",0.0748195038539253,0.925180496146075,0.996950497165395,0.0030495028346053,0,0,0,0,0,0,1,0,0,0.996950497165395,0.0030495028346053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0321699028983497,0,0.0426496009555756,0.70187070177692,0.1895213396103,0.0337884547588549,0,0,2.34739593061619,3.52,1.18028031684142,1.43341671928464,3119844.49544728,231,13505.8203266116,0.218102923914166,1822692.78257941,TRUE,TRUE
"SPM935",0.00145988493477862,0.998540115065221,0.978995971689383,0.0118678335363633,0,0,0,0.00913619477425357,0,0,1,0,0,0.978995971689383,0.0118678335363633,0,0,0,0,0,0,0,0,0.00913619477425357,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.40539138901495,0.303724902484857,0.289423823565415,0.00145988493477862,0,3.8538932073965,8.125,1.48885403166526,2.06200904851088,3698763.82488479,1962,1885.20072624097,0.0126689344509424,3698763.82488479,TRUE,TRUE
"SPM960",0.311343669137391,0.688656330862609,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.242173530977698,0,0.0579589319728894,0.688656330862609,0,0,0.011211206186803,0,1.92237108607615,1.83333333333333,1.06713647269166,1.03103477065008,3776463.38600544,44,85828.7133183054,1.4743546052255,2667449.76989561,TRUE,TRUE
"SPMHA6",0.629308891397485,0.370691108602514,0.141912642452593,0.0393104166043323,0.17985542353529,0.0834510710699283,0.00636788757684409,0.000606537891598368,0.548496020869414,0,1,0,0,0.102203078858309,0.219165840139623,0,0,0,0,0,0.101340027791971,0.00636788757684409,0,0.000606537891598368,0.535976606935196,0.0343400208064589,0,0,0,0.999149091409941,0,0,0.000850908590059469,0.999149091409941,0,0,0,0,0,0.000850908590059469,0,1,0,0,0,1,0,0,0,0.0946516831027664,0,0.453739880572114,0.310630421215209,0.0576667844884846,0.00500929599545337,0.0783019346259727,0,1.55559417587249,3,0.903827907513009,1.31113892097576,8371593.44283,535,15647.8382108972,0.107260170916343,4056128.50655022,FALSE,TRUE
"SPMHAN",0.915335066750027,0.0846649332499728,0.0291235962920136,0.0125400219732104,0.0892295796341426,0,0,0.0113943277339354,0.857712474366698,0,1,0,0,0.0291235962920136,0.101769601607353,0,0,0,0,0,0,0,0,0.0113943277339354,0.857712474366698,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.625735369052459,0,0.0596058185146372,0.0658045319242638,0.018860401325709,0,0.229993879182931,0,1.71757673200866,1.75,0.968701824641137,0.967800252726973,567368.484345199,101,5617.50974599207,0.370745064325368,309656.247325631,TRUE,TRUE
"SPMLW1",0.938084908317994,0.0619150916820064,0,0.0111849830661764,0.988815016933824,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.193079710309003,0,0.806920289690997,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.938084908317994,0.0619150916820064,0,0,0,0,1.06191509168201,1.25,0.718251589902317,0.794513457586986,37989732.9425206,2633,14428.3072322524,0.00662849469114458,37989732.9425206,FALSE,TRUE
"SPMTA0",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,3,1.38629436111989,1.38629436111989,12353.4445870775,1,12353.4445870775,9.42177116290615,12353.4445870775,TRUE,TRUE
"SPMTA6",0.932681564656197,0.0673184353438036,0.0750520483496187,0.0211354052434115,0.237050906743945,0.125539875972137,0,0.00363879872038532,0.537582964970503,0,1,0,0,0.0498657765402271,0.250709202179497,0,0,0,0,0,0.277736980673024,0,0,0.00363879872038532,0.291389107280734,0.125539875972137,0,0,0.00112025863399615,1,0,0,0,1,0,0,0,0,0,0,0.00569931733934764,0.994300682660652,0,0.000499967990488578,0,0.994300682660652,0,0,0.00519934934885906,0.0888505352191814,0,0.818309057929012,0.0529281875512721,0.0134790720947777,0.000976004707090181,0.0254571424986663,0,1.09764180213571,2.85714285714286,0.729684534075878,1.25724584078003,33312400.9544681,1991,16731.4921920985,0.0427626495440022,10833508.5419925,FALSE,TRUE
"SPMWA6",0.674897971971126,0.325102028028874,0.170757685032712,0.0535615351290645,0.16273464997819,0.0133835481715341,0.000458636923911097,0,0.599103944764588,0,1,0,0,0.169375140632528,0.215430350097461,0,0,0,0,0,0.00500447034445829,0.000458636923911097,0,0,0.595482018820314,0.0133835481715341,0,0,0.000865835009793896,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.955699322395941,0.0443006776040588,0,0,0.0310105261449203,0,0.553676000017296,0.246368226525108,0.0749524924353182,0.00378130906844735,0.09021144580891,0,1.48303545360983,2.80769230769231,0.873989544052296,1.27225298526325,6753468.60786427,596,11331.3231675575,0.0961087758483509,1960081.71422577,FALSE,TRUE
"SPMWAN",0.72053168539411,0.27946831460589,0.5722325820973,0.104970821775257,0.261582488900847,0.0080470760006034,0.000672196888532006,0,0.0519972030100972,0.000497631327363551,1,0,0,0.552918813044663,0.366553310676104,0,0,0,0,0,0.0198114003800001,0,0,0,0.0526693998986292,0.0080470760006034,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.599944629640272,0,0.0627804460453559,0.0376959486156217,0.229856649062179,0.0144563414979553,0.0552659851386159,0,3.15782465789403,3.05882352941176,1.36183174167496,1.33106619964273,7543330.56894371,315,23947.0811712499,0.196298436286477,4415316.70163659,FALSE,TRUE
